scientificName,individualCount,year,month,stateProvince,family,genus,decimalLatitude,decimalLongitude
Suniana sunias,4,2023,6,Queensland,Hesperiidae,Suniana,-10.5792,142.21488
Heteronympha penelope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-36.6617,146.9364
Danaus petilia,1,2023,6,Queensland,Nymphalidae,Danaus,-10.5834,142.296
Zizina otis,4,2023,5,Queensland,Lycaenidae,Zizina,-17.5969,146.1172
Heteronympha penelope,1,2023,2,Victoria,Nymphalidae,Heteronympha,-37.8068,148.0431
Zizina otis,6,2023,2,Victoria,Lycaenidae,Zizina,-38.6752,146.6965
Suniana sunias,3,2023,3,Queensland,Hesperiidae,Suniana,-24.88922,152.30706
Hypolimnas alimena,1,2023,1,Queensland,Nymphalidae,Hypolimnas,-17.3788,145.38465
Vanessa itea,1,2023,1,Queensland,Nymphalidae,Vanessa,-27.22841,152.70182
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.22841,152.70182
Delias argenthona,5,2023,1,Queensland,Pieridae,Delias,-27.54254,153.07317
Mesodina halyzia,1,2023,3,New South Wales,Hesperiidae,Mesodina,-33.64199,151.12541
Junonia villida,1,2023,3,Victoria,Nymphalidae,Junonia,-36.77241,144.31292
Vanessa kershawi,1,2023,1,Queensland,Nymphalidae,Vanessa,-27.33289,152.76309
Hypochrysops ignitus,2,2023,3,Queensland,Lycaenidae,Hypochrysops,-27.71814,152.87893
Delias harpalyce,2,2023,2,Victoria,Pieridae,Delias,-37.685,145.572
Elodina angulipennis,10,2023,3,Queensland,Pieridae,Elodina,-28.2242,153.1104
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-22.8893,139.93805
Geitoneura acantha,1,2023,3,Queensland,Nymphalidae,Geitoneura,-27.22731,152.702
Suniana sunias,1,2023,2,Queensland,Hesperiidae,Suniana,-27.53802,153.06525
Delias nigrina,2,2023,6,Queensland,Pieridae,Delias,-24.88906,152.33455
Papilio (Eleppone) anactus,1,2023,2,Victoria,Papilionidae,Papilio,-37.77791,145.00311
Papilio (Eleppone) anactus,2,2023,3,Victoria,Papilionidae,Papilio,-37.83071,144.98265
Papilio (Eleppone) anactus,1,2023,1,Victoria,Papilionidae,Papilio,-37.82405,145.20798
Cephrenes augiades,1,2023,3,Queensland,Hesperiidae,Cephrenes,-27.4051,153.0287
Junonia villida,1,2023,1,Victoria,Nymphalidae,Junonia,-37.7232,145.04865
Pelopidas agna,3,2023,3,Queensland,Hesperiidae,Pelopidas,-17.31247,145.58736
Leptotes plinius,9,2023,1,Queensland,Lycaenidae,Leptotes,-24.88922,152.30706
Cephrenes augiades,2,2023,3,Queensland,Hesperiidae,Cephrenes,-26.60854,153.0228
Acraea andromacha,1,2023,1,Queensland,Nymphalidae,Acraea,-27.57183,152.93166
Appias paulina,1,2023,1,Queensland,Pieridae,Appias,-27.33289,152.76309
Euploea corinna,1,2023,6,Queensland,Nymphalidae,Euploea,-10.5783,142.2264
Danaus plexippus,1,2023,3,New South Wales,Nymphalidae,Danaus,-33.92223,150.9356
Leptotes plinius,1,2023,8,Queensland,Lycaenidae,Leptotes,-22.88852,139.93885
Heteronympha merope,2,2023,2,Victoria,Nymphalidae,Heteronympha,-38.486,146.6627
Danaus petilia,1,2023,1,Victoria,Nymphalidae,Danaus,-36.32626,146.92148
Doleschallia bisaltide,1,2023,4,Queensland,Nymphalidae,Doleschallia,-17.3788,145.38465
Erysichton lineatus,1,2023,1,Queensland,Lycaenidae,Erysichton,-17.3788,145.38465
Papilio (Princeps) fuscus,1,2023,1,Queensland,Papilionidae,Papilio,-27.96906,153.185
Graphium agamemnon,1,2023,2,Queensland,Papilionidae,Graphium,-17.42801,145.48662
Papilio (Princeps) aegeus,6,2023,1,Queensland,Papilionidae,Papilio,-27.22841,152.70182
Papilio (Princeps) aegeus,3,2023,1,Queensland,Papilionidae,Papilio,-17.3286,145.5046
Delias argenthona,1,2023,3,Queensland,Pieridae,Delias,-26.3712,152.83788
Graphium eurypylus,5,2023,5,Queensland,Papilionidae,Graphium,-17.589,146.09345
Acraea terpsicore,4,2023,8,Queensland,Nymphalidae,Acraea,-17.44233,140.84395
Euploea tulliolus,4,2023,2,Queensland,Nymphalidae,Euploea,-17.31247,145.58736
Acraea andromacha,1,2023,9,Queensland,Nymphalidae,Acraea,-20.73994,139.4844
Charaxes sempronius,1,2023,8,Northern Territory,Nymphalidae,Charaxes,-14.91172,133.09066
Junonia villida,1,2023,3,Queensland,Nymphalidae,Junonia,-17.31247,145.58736
Mydosama terminus,25,2023,3,Queensland,Nymphalidae,Mydosama,-17.31247,145.58736
Theclinesthes miskini,1,2023,2,Queensland,Lycaenidae,Theclinesthes,-26.39023,152.97501
Ornithoptera euphorion,2,2023,4,Queensland,Papilionidae,Ornithoptera,-17.25705,145.57421
Catopyrops florinda,7,2023,5,Queensland,Lycaenidae,Catopyrops,-24.86669,152.339865
Papilio (Princeps) aegeus,1,2023,4,Queensland,Papilionidae,Papilio,-17.25705,145.57421
Mycalesis perseus,1,2023,7,Queensland,Nymphalidae,Mycalesis,-12.17748,141.89608
Megisba strongyle,1,2023,4,Queensland,Lycaenidae,Megisba,-17.31246,145.58723
Hesperilla ornata,1,2023,2,Queensland,Hesperiidae,Hesperilla,-27.64218,153.07148
Euploea corinna,2,2023,2,Queensland,Nymphalidae,Euploea,-27.49993,152.96364
Danaus petilia,2,2023,2,Victoria,Nymphalidae,Danaus,-36.32622,146.92144
Suniana sunias,4,2023,2,Queensland,Hesperiidae,Suniana,-27.643,153.075
Hypolimnas alimena,3,2023,4,Queensland,Nymphalidae,Hypolimnas,-17.3128,145.587158
Pelopidas agna,1,2023,5,Queensland,Hesperiidae,Pelopidas,-17.589,146.09345
Nacaduba biocellata,1,2023,8,Queensland,Lycaenidae,Nacaduba,-21.78562,139.67372
Danaus plexippus,2,2023,6,Queensland,Nymphalidae,Danaus,-17.42902,145.403986
Belenois java,1,2023,9,Queensland,Pieridae,Belenois,-20.99293,139.40275
Ypthima arctous,1,2023,6,Queensland,Nymphalidae,Ypthima,-10.58129,142.228
Hypochrysops ignitus,1,2023,2,Queensland,Lycaenidae,Hypochrysops,-27.718,152.879
Delias nigrina,3,2023,4,New South Wales,Pieridae,Delias,-33.64214,151.1255
Heteronympha merope,4,2023,3,Victoria,Nymphalidae,Heteronympha,-36.6617,146.9364
Euschemon rafflesia,1,2023,3,New South Wales,Hesperiidae,Euschemon,-31.4716,152.9361
Jalmenus evagoras,2,2023,2,Victoria,Lycaenidae,Jalmenus,-37.6943,148.043
Papilio (Princeps) aegeus,1,2023,1,Queensland,Papilionidae,Papilio,-27.40954,153.00759
Euploea tulliolus,2,2023,6,Queensland,Nymphalidae,Euploea,-17.31254,145.58717
Papilio (Princeps) demoleus,2,2023,4,Queensland,Papilionidae,Papilio,-17.3788,145.38465
Mydosama terminus,3,2023,1,Queensland,Nymphalidae,Mydosama,-17.31254,145.58717
Dispar compacta,1,2023,4,Queensland,Hesperiidae,Dispar,-27.71801,152.87895
Papilio (Princeps) aegeus,4,2023,1,Queensland,Papilionidae,Papilio,-28.34104,152.37203
Geitoneura klugii,5,2023,3,Victoria,Nymphalidae,Geitoneura,-37.2366,144.3601
Heteronympha merope,3,2023,1,Victoria,Nymphalidae,Heteronympha,-37.35473,144.14941
Melanitis leda,1,2023,4,Queensland,Nymphalidae,Melanitis,-17.3788,145.38465
Hasora hurama,1,2023,1,Queensland,Hesperiidae,Hasora,-17.31256,145.58716
Toxidia,4,2023,2,Queensland,Hesperiidae,Toxidia,-27.4856,152.95411
Delias nigrina,5,2023,7,Queensland,Pieridae,Delias,-17.31236,145.58744
Rapala varuna,1,2023,6,Queensland,Lycaenidae,Rapala,-10.5744,142.3008
Hypocysta adiante,5,2023,5,Queensland,Nymphalidae,Hypocysta,-17.3721,145.3159
Elodina angulipennis,12,2023,3,Queensland,Pieridae,Elodina,-27.61398,152.03708
Trapezites symmomus,1,2023,1,Queensland,Hesperiidae,Trapezites,-28.34104,152.37203
Belenois java,25,2023,8,Queensland,Pieridae,Belenois,-21.68688,139.4359
Suniana sunias,1,2023,1,Queensland,Hesperiidae,Suniana,-27.40504,153.02836
Philiris innotata,1,2023,7,Queensland,Lycaenidae,Philiris,-15.49158,144.8318
Eurema herla,2,2023,5,Queensland,Pieridae,Eurema,-17.5586,146.08626
Cupha prosope,3,2023,2,Queensland,Nymphalidae,Cupha,-17.42801,145.48662
Arhopala wildei,1,2023,8,Queensland,Lycaenidae,Arhopala,-17.4105,145.9795
Sabera dobboe,1,2023,4,Queensland,Hesperiidae,Sabera,-17.3788,145.38465
Cressida cressida,1,2023,6,Queensland,Papilionidae,Cressida,-10.58124,142.2262
Nacaduba kurava,2,2023,1,Queensland,Lycaenidae,Nacaduba,-17.3788,145.38465
Hypolimnas bolina,1,2023,6,Queensland,Nymphalidae,Hypolimnas,-10.58124,142.2262
Eurema hecabe,2,2023,5,Queensland,Pieridae,Eurema,-17.31244,145.58736
Psychonotis caelius,1,2023,2,Queensland,Lycaenidae,Psychonotis,-17.31244,145.58733
Vagrans egista,2,2023,1,Queensland,Nymphalidae,Vagrans,-17.31261,145.58713
Heteronympha merope,10,2023,3,Victoria,Nymphalidae,Heteronympha,-37.76202,145.3511
Zizina otis,3,2023,2,Queensland,Lycaenidae,Zizina,-27.4847,152.95529
Belenois java,1,2023,9,Queensland,Pieridae,Belenois,-20.82204,139.4607
Geitoneura acantha,6,2023,3,Queensland,Nymphalidae,Geitoneura,-28.2242,153.1104
Cepora perimale,5,2023,6,Queensland,Pieridae,Cepora,-10.5792,142.21488
Papilio (Eleppone) anactus,6,2023,2,Queensland,Papilionidae,Papilio,-27.4847,152.95529
Heteronympha penelope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-37.37535,144.57833
Hypocysta pseudirius,1,2023,1,Queensland,Nymphalidae,Hypocysta,-27.3646,152.78988
Papilio (Princeps) ambrax,1,2023,4,Queensland,Papilionidae,Papilio,-17.25705,145.57421
Pieris rapae,2,2023,3,New South Wales,Pieridae,Pieris,-33.92229,150.93718
Ocybadistes ardea,2,2023,2,Queensland,Hesperiidae,Ocybadistes,-17.31234,145.5873
Mydosama terminus,15,2023,4,Queensland,Nymphalidae,Mydosama,-17.31246,145.58723
Euploea corinna,1,2023,6,Queensland,Nymphalidae,Euploea,-10.5792,142.21488
Delias nigrina,2,2023,4,Queensland,Pieridae,Delias,-17.31246,145.58723
Catopsilia pomona,5,2023,1,Queensland,Pieridae,Catopsilia,-17.1073,145.4281
Graphium choredon,2,2023,1,Queensland,Papilionidae,Graphium,-17.31254,145.58717
Ocybadistes walkeri,1,2023,3,New South Wales,Hesperiidae,Ocybadistes,-33.6197,151.1408
Catopsilia pomona,1,2023,1,Queensland,Pieridae,Catopsilia,-24.88922,152.30706
Heteronympha banksii,3,2023,3,Victoria,Nymphalidae,Heteronympha,-36.69329,146.82541
Delias nigrina,2,2023,5,New South Wales,Pieridae,Delias,-32.33154,152.53887
Theclinesthes onycha,1,2023,6,Queensland,Lycaenidae,Theclinesthes,-17.31241,145.5874
Cressida cressida,1,2023,1,Queensland,Papilionidae,Cressida,-27.22841,152.70182
Graphium choredon,1,2023,2,Queensland,Papilionidae,Graphium,-26.287,152.99032
Catopyrops florinda,4,2023,3,Queensland,Lycaenidae,Catopyrops,-28.1109,153.1922
Doleschallia bisaltide,1,2023,6,Queensland,Nymphalidae,Doleschallia,-10.58112,142.2137
Ocybadistes knightorum,12,2023,1,New South Wales,Hesperiidae,Ocybadistes,-30.35708,153.10816
Pieris rapae,1,2023,1,Queensland,Pieridae,Pieris,-27.65703,151.52721
Elodina angulipennis,4,2023,2,Queensland,Pieridae,Elodina,-28.2296,152.4825
Elodina parthia,6,2023,1,Queensland,Pieridae,Elodina,-27.65703,151.52721
Neolucia hobartensis,1,2023,1,Tasmania,Lycaenidae,Neolucia,-41.5135,145.90911
Eurema hecabe,3,2023,4,Queensland,Pieridae,Eurema,-17.25025,145.54955
Toxidia,1,2023,4,New South Wales,Hesperiidae,Toxidia,-33.64204,151.12533
Tellervo zoilus,1,2023,2,Queensland,Nymphalidae,Tellervo,-17.31249,145.58726
Catopsilia pomona,1,2023,4,Queensland,Pieridae,Catopsilia,-17.3788,145.38465
Heteronympha penelope,1,2023,2,Victoria,Nymphalidae,Heteronympha,-37.685,145.572
Delias nigrina,1,2023,8,Queensland,Pieridae,Delias,-17.31254,145.58724
Delias aganippe,4,2023,3,Victoria,Pieridae,Delias,-37.2083,144.2943
Catopsilia pomona,1,2023,2,Queensland,Pieridae,Catopsilia,-17.33887,145.62429
Graphium agamemnon,1,2023,5,Queensland,Papilionidae,Graphium,-17.31238,145.58734
Telicota ohara,2,2023,5,Queensland,Hesperiidae,Telicota,-17.5118,146.0629
Euploea tulliolus,2,2023,4,New South Wales,Nymphalidae,Euploea,-28.17911,153.53448
Heteronympha penelope,100,2023,3,Victoria,Nymphalidae,Heteronympha,-36.6583,146.9612
Tellervo zoilus,1,2023,5,Queensland,Nymphalidae,Tellervo,-17.5586,146.08626
Delias nigrina,1,2023,2,Queensland,Pieridae,Delias,-17.355,145.5867
Melanitis leda,1,2023,8,Queensland,Nymphalidae,Melanitis,-17.31261,145.58716
Heteronympha merope,1,2023,2,Queensland,Nymphalidae,Heteronympha,-27.98,151.62
Belenois java,10,2023,1,Queensland,Pieridae,Belenois,-27.65703,151.52721
Pieris rapae,5,2023,1,Victoria,Pieridae,Pieris,-37.35565,144.15373
Telicota colon,1,2023,4,Queensland,Hesperiidae,Telicota,-17.31246,145.58723
Tisiphone abeona,3,2023,4,New South Wales,Nymphalidae,Tisiphone,-33.59526,151.17005
Dispar compacta,10,2023,2,Victoria,Hesperiidae,Dispar,-37.8064,148.0525
Delias ennia,2,2023,4,Queensland,Pieridae,Delias,-17.31152,145.58904
Eurema hecabe,3,2023,5,Queensland,Pieridae,Eurema,-24.85474,152.33736
Heteronympha merope,2,2023,1,New South Wales,Nymphalidae,Heteronympha,-33.30353,149.09444
Charaxes sempronius,1,2023,2,Victoria,Nymphalidae,Charaxes,-38.07625,145.47754
Heteronympha solandri,2,2023,3,Victoria,Nymphalidae,Heteronympha,-37.70746,145.68357
Zizina otis,1,2023,8,Queensland,Lycaenidae,Zizina,-17.67736,141.07029
Ornithoptera euphorion,1,2023,5,Queensland,Papilionidae,Ornithoptera,-17.558,146.0898
Cepora perimale,1,2023,1,Queensland,Pieridae,Cepora,-27.70732,152.89782
Mydosama terminus,10,2023,4,Queensland,Nymphalidae,Mydosama,-17.31152,145.58904
Prosotas felderi,3,2023,3,Queensland,Lycaenidae,Prosotas,-27.11697,152.75314
Cupha prosope,1,2023,3,Queensland,Nymphalidae,Cupha,-27.55197,152.97455
Geitoneura acantha,10,2023,2,Victoria,Nymphalidae,Geitoneura,-38.3485,146.4048
Mydosama terminus,1,2023,5,Queensland,Nymphalidae,Mydosama,-17.31309,145.58701
Theclinesthes miskini,2,2023,3,Queensland,Lycaenidae,Theclinesthes,-26.3712,152.83788
Danaus petilia,1,2023,3,Queensland,Nymphalidae,Danaus,-26.3712,152.83788
Hypocysta irius,2,2023,1,Queensland,Nymphalidae,Hypocysta,-17.3286,145.5046
Hypolimnas alimena,1,2023,1,Queensland,Nymphalidae,Hypolimnas,-17.3286,145.5046
Mycalesis perseus,10,2023,6,Queensland,Nymphalidae,Mycalesis,-10.5744,142.3008
Cepora perimale,1,2023,1,Queensland,Pieridae,Cepora,-17.3788,145.38465
Heteronympha merope,10,2023,3,Victoria,Nymphalidae,Heteronympha,-37.2083,144.2943
Phaedyma shepherdi,1,2023,2,Queensland,Nymphalidae,Phaedyma,-27.07686,152.66638
Nacaduba biocellata,15,2023,8,Queensland,Lycaenidae,Nacaduba,-22.5626,139.98805
Junonia villida,6,2023,2,Victoria,Nymphalidae,Junonia,-36.32683,146.92104
Psychonotis caelius,1,2023,4,New South Wales,Lycaenidae,Psychonotis,-33.92234,150.93672
Hypolimnas bolina,1,2023,1,New South Wales,Nymphalidae,Hypolimnas,-31.04137,152.05371
Hypolimnas bolina,1,2023,1,Queensland,Nymphalidae,Hypolimnas,-17.31256,145.58716
Papilio (Princeps) demoleus,2,2023,8,Queensland,Papilionidae,Papilio,-24.47726,139.53025
Phaedyma shepherdi,1,2023,6,Queensland,Nymphalidae,Phaedyma,-17.42902,145.403986
Candalides xanthospilos,4,2023,2,New South Wales,Lycaenidae,Candalides,-33.02075,150.05619
Heteronympha penelope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-37.11758,146.10685
Phaedyma shepherdi,1,2023,5,New South Wales,Nymphalidae,Phaedyma,-32.3314,152.53788
Trapezites petalia,1,2023,4,Queensland,Hesperiidae,Trapezites,-17.3809,145.3755
Vanessa itea,2,2023,3,Victoria,Nymphalidae,Vanessa,-37.87353,145.35907
Melanitis leda,1,2023,5,Queensland,Nymphalidae,Melanitis,-24.891985,152.29961
Zizina otis,3,2023,8,Queensland,Lycaenidae,Zizina,-24.66376,139.56612
Eirmocides helenita,1,2023,7,Queensland,Lycaenidae,Eirmocides,-17.31236,145.58744
Psychonotis caelius,2,2023,5,Queensland,Lycaenidae,Psychonotis,-17.31311,145.58689
Nesoxenica leprea,1,2023,1,Tasmania,Nymphalidae,Nesoxenica,-41.5135,145.90911
Papilio (Eleppone) anactus,1,2023,3,Victoria,Papilionidae,Papilio,-37.82426,145.20904
Jameela palmyra,1,2023,8,Queensland,Lycaenidae,Jameela,-17.27827,145.47307
Junonia villida,1,2023,6,Queensland,Nymphalidae,Junonia,-10.5968,142.3136
Euploea corinna,1,2023,4,Queensland,Nymphalidae,Euploea,-24.88922,152.30706
Delias argenthona,1,2023,2,Queensland,Pieridae,Delias,-27.71808,152.8789
Melanitis leda,1,2023,4,Queensland,Nymphalidae,Melanitis,-17.31246,145.58723
Danaus plexippus,3,2023,1,Queensland,Nymphalidae,Danaus,-27.70732,152.89782
Papilio (Princeps) ulysses,2,2023,8,Queensland,Papilionidae,Papilio,-17.31261,145.58716
Nacaduba kurava,1,2023,2,Queensland,Lycaenidae,Nacaduba,-17.31234,145.5873
Delias ennia,2,2023,5,Queensland,Pieridae,Delias,-17.31309,145.58701
Cressida cressida,1,2023,3,Queensland,Papilionidae,Cressida,-17.31245,145.58736
Graphium agamemnon,2,2023,1,Queensland,Papilionidae,Graphium,-17.3788,145.38465
Catopsilia pomona,4,2023,5,Queensland,Pieridae,Catopsilia,-17.5118,146.0629
Graphium agamemnon,1,2023,1,Queensland,Papilionidae,Graphium,-17.3788,145.38465
Nesoxenica leprea,1,2023,1,Tasmania,Nymphalidae,Nesoxenica,-41.66995,145.97165
Vanessa kershawi,1,2023,2,Victoria,Nymphalidae,Vanessa,-36.7627,146.7845
Arrhenes dschilus,3,2023,8,Queensland,Hesperiidae,Arrhenes,-17.3944,145.6057
Zizina otis,5,2023,3,Victoria,Lycaenidae,Zizina,-37.7081,145.6811
Heteronympha merope,3,2023,1,Tasmania,Nymphalidae,Heteronympha,-42.55782,147.85979
Papilio (Princeps) ulysses,3,2023,6,Queensland,Papilionidae,Papilio,-17.31254,145.58717
Danaus petilia,3,2023,8,Queensland,Nymphalidae,Danaus,-20.84618,140.05157
Papilio (Princeps) aegeus,1,2023,6,Queensland,Papilionidae,Papilio,-10.5792,142.21488
Vanessa kershawi,1,2023,1,Victoria,Nymphalidae,Vanessa,-37.35466,144.14902
Oreixenica lathoniella,20,2023,3,Victoria,Nymphalidae,Oreixenica,-37.372,144.594
Ocybadistes walkeri,4,2023,2,New South Wales,Hesperiidae,Ocybadistes,-33.64213,151.12544
Melanitis leda,1,2023,1,Western Australia,Nymphalidae,Melanitis,-32.5992,119.4968
Eurema smilax,3,2023,8,Queensland,Pieridae,Eurema,-23.31747,139.71074
Papilio (Princeps) ulysses,3,2023,5,Queensland,Papilionidae,Papilio,-17.31244,145.58736
Psychonotis caelius,2,2023,4,Queensland,Lycaenidae,Psychonotis,-17.3788,145.38465
Delias ennia,2,2023,3,Queensland,Pieridae,Delias,-17.31247,145.58736
Tisiphone abeona,10,2023,2,Victoria,Nymphalidae,Tisiphone,-37.8068,148.0431
Ocybadistes walkeri,1,2023,5,Queensland,Hesperiidae,Ocybadistes,-24.75969,152.41167
Eurema hecabe,2,2023,4,Queensland,Pieridae,Eurema,-17.38588,145.38482
Charaxes sempronius,1,2023,1,Queensland,Nymphalidae,Charaxes,-27.54254,153.07317
Junonia orithya,2,2023,8,Queensland,Nymphalidae,Junonia,-17.45203,140.83792
Belenois java,1,2023,8,Queensland,Pieridae,Belenois,-21.73236,139.55214
Ornithoptera euphorion,3,2023,2,Queensland,Papilionidae,Ornithoptera,-10.85299,142.36726
Theclinesthes miskini,1,2023,4,Queensland,Lycaenidae,Theclinesthes,-27.71801,152.87895
Nacaduba kurava,1,2023,1,Queensland,Lycaenidae,Nacaduba,-17.3788,145.38465
Mydosama terminus,1,2023,4,Queensland,Nymphalidae,Mydosama,-17.26992,145.58021
Junonia orithya,3,2023,6,Queensland,Nymphalidae,Junonia,-17.85683,145.44638
Eurema hecabe,5,2023,4,Queensland,Pieridae,Eurema,-17.3788,145.38465
Suniana sunias,2,2023,1,Queensland,Hesperiidae,Suniana,-24.88922,152.30706
Junonia orithya,8,2023,6,Queensland,Nymphalidae,Junonia,-10.5963,142.3183
Heteronympha penelope,4,2023,3,Victoria,Nymphalidae,Heteronympha,-36.9928,144.3089
Nacaduba berenice,10,2023,4,Queensland,Lycaenidae,Nacaduba,-17.313756,145.585965
Papilio (Princeps) aegeus,2,2023,1,Queensland,Papilionidae,Papilio,-24.30854,150.8261
Hasora chromus,1,2023,3,Queensland,Hesperiidae,Hasora,-27.4051,153.0287
Delias ennia,3,2023,8,Queensland,Pieridae,Delias,-17.31283,145.58718
Pieris rapae,5,2023,3,Victoria,Pieridae,Pieris,-37.7067,145.6815
Graphium macleayanum,1,2023,1,Queensland,Papilionidae,Graphium,-17.3286,145.5046
Junonia villida,1,2023,2,Victoria,Nymphalidae,Junonia,-37.35579,144.15376
Pieris rapae,1,2023,5,New South Wales,Pieridae,Pieris,-33.92233,150.93703
Zizina otis,2,2023,2,Victoria,Lycaenidae,Zizina,-37.685,145.572
Lampides boeticus,4,2023,5,New South Wales,Lycaenidae,Lampides,-30.74412,152.99812
Dispar compacta,3,2023,3,Queensland,Hesperiidae,Dispar,-28.2242,153.1104
Suniana sunias,4,2023,3,Queensland,Hesperiidae,Suniana,-24.88911,152.33466
Jalmenus evagoras,20,2023,2,Victoria,Lycaenidae,Jalmenus,-37.712,148.6002
Hypocysta adiante,1,2023,7,Queensland,Nymphalidae,Hypocysta,-15.52874,144.83252
Trapezites praxedes,1,2023,3,Queensland,Hesperiidae,Trapezites,-28.2242,153.1104
Euploea corinna,2,2023,3,Queensland,Nymphalidae,Euploea,-24.86492,152.36608
Tellervo zoilus,1,2023,7,Queensland,Nymphalidae,Tellervo,-17.342,145.8705
Euploea corinna,2,2023,2,Queensland,Nymphalidae,Euploea,-27.4847,152.95529
Euchrysops cnejus,1,2023,6,Queensland,Lycaenidae,Euchrysops,-10.5814,142.21349
Pachliopta polydorus,1,2023,6,Queensland,Papilionidae,Pachliopta,-10.5814,142.21349
Heteronympha merope,3,2023,3,Victoria,Nymphalidae,Heteronympha,-36.32629,146.92155
Cepora perimale,2,2023,6,Queensland,Pieridae,Cepora,-10.5814,142.21349
Symbrenthia,2,2023,4,New South Wales,Nymphalidae,Symbrenthia,-28.17911,153.53448
Trapezites symmomus,2,2023,1,Victoria,Hesperiidae,Trapezites,-38.63676,143.89095
Acraea andromacha,1,2023,6,Queensland,Nymphalidae,Acraea,-17.85683,145.44638
Acraea andromacha,3,2023,8,Queensland,Nymphalidae,Acraea,-20.8355,140.05417
Zizina otis,1,2023,2,Queensland,Lycaenidae,Zizina,-17.31249,145.58726
Melanitis leda,1,2023,5,Queensland,Nymphalidae,Melanitis,-17.31311,145.58689
Eurema brigitta,3,2023,2,Queensland,Pieridae,Eurema,-27.4847,152.95529
Danaus petilia,3,2023,2,Victoria,Nymphalidae,Danaus,-36.32683,146.92104
Heteronympha merope,1,2023,2,Victoria,Nymphalidae,Heteronympha,-37.35579,144.15376
Philiris nitens,1,2023,3,Queensland,Lycaenidae,Philiris,-17.31246,145.58736
Ogyris olane,3,2023,3,Queensland,Lycaenidae,Ogyris,-27.71814,152.87893
